PersonID,Name,Gender,Age,Religion,Occupation,Education,MaritalStatus,Phone,Address,District
506648,Zarna Vyas,Male,25,Sikh,Teacher,Post Graduate,Married,09687857554,"H.No. 07, Goel Nagar, Solapur 926710",Bengaluru Urban
506649,Zilmil Shanker,Female,58,Sikh,Doctor,PUC,Single,+911909491825,"64/96, Swaminathan Road Tiruvottiyur 680289",Bengaluru Urban
506650,Fiyaz Mohanty,Female,39,Jain,Private Employee,Primary,Widowed,01612382889,H.No. 781 Sami Nagar Gorakhpur-011659,Mysuru
506651,Atharv Kata,Female,62,Buddhist,Doctor,Graduate,Widowed,04936362788,"76/355, Mani Street, Buxar-118875",Dakshina Kannada
506652,Qushi Thakkar,Female,51,Sikh,Software Engineer,Diploma,Married,+911440525360,21/311 Oak Ganj Kavali 215175,Mysuru
506653,Veer Badal,Male,75,Buddhist,Police,Graduate,Divorced,9516633768,"H.No. 67 Borah Chowk, Sagar 396431",Bengaluru Urban
506654,Dominic Venkatesh,Male,70,Sikh,Doctor,Post Graduate,Widowed,+916865221458,83/471 Kuruvilla Zila Tirunelveli 408953,Mysuru
506655,Yasti Dhaliwal,Female,35,Jain,Teacher,Graduate,Widowed,+919410557875,H.No. 388 Gade Circle Bhusawal 205717,Dakshina Kannada
506656,Adya Sura,Male,40,Muslim,Government Employee,Diploma,Single,2791294138,28/70 Soni Road Vadodara-787350,Dakshina Kannada
506657,Omya Nagarajan,Female,37,Muslim,Private Employee,Post Graduate,Single,2252577167,"03/423, Talwar, Guwahati 839976",Bengaluru Urban
506658,Kashish Sachdeva,Female,21,Jain,Business,Post Graduate,Single,09885933061,89/98 Guha Panihati 091552,Mysuru
506659,Gaurang Bhat,Male,69,Christian,Driver,High School,Divorced,3888336511,52 Padmanabhan Path Secunderabad-479616,Dakshina Kannada
506660,Hemang Bhakta,Female,60,Jain,Student,High School,Divorced,08422866688,H.No. 85 Savant Road Bidar 895744,Bengaluru Urban
506661,Rudra Shukla,Female,32,Christian,Retired,High School,Widowed,04278533110,"181, Tella Circle, Dewas 391554",Mysuru
506662,Imaran Jha,Female,33,Hindu,Business,Diploma,Widowed,2809079813,"H.No. 866 Pal, Ongole 136337",Bengaluru Urban
506663,Triveni Ray,Male,38,Christian,Software Engineer,Primary,Married,0985090448,"H.No. 380, Cheema, Chinsurah-644013",Dakshina Kannada
506664,Nathan Bora,Female,46,Jain,Farmer,High School,Divorced,6721896622,27/848 Deshpande Road Bally-422748,Bengaluru Urban
506665,Janani Kumer,Female,65,Buddhist,Software Engineer,Post Graduate,Widowed,+910308447884,02/44 Chana Ganj Malegaon-610277,Mysuru
506666,David Luthra,Male,26,Buddhist,Labourer,High School,Divorced,04613349207,"09/65, Dar Marg Dehradun 985260",Bengaluru Urban
506667,Omaja Naik,Male,72,Hindu,Student,Primary,Single,09804678523,50/958 Pau Zila Ahmedabad-769688,Dakshina Kannada
506668,Zehaan Mahajan,Female,35,Hindu,Software Engineer,High School,Married,01099530589,"17/120, Rama Zila, Pallavaram 716252",Mysuru
506669,Yug Bajwa,Male,55,Sikh,Driver,Graduate,Widowed,+919990041134,"H.No. 289 Bhatnagar Nagar, Raipur-848379",Bengaluru Urban
506670,Thomas Chaudry,Female,67,Buddhist,Police,Post Graduate,Divorced,03781512566,"95/549, Yohannan Circle Shahjahanpur-799343",Mysuru
506671,Bimala Sankaran,Female,18,Hindu,Software Engineer,High School,Widowed,5328082948,"H.No. 55, Doshi Chowk, Muzaffarnagar 776349",Dakshina Kannada
506672,Gagan Dani,Male,63,Hindu,Engineer,Primary,Widowed,0360886256,"97 Kala Street, Howrah 978395",Dakshina Kannada
506673,Faraj Garde,Female,26,Buddhist,Driver,PUC,Divorced,0267411120,H.No. 921 Patel Path Nellore-399693,Dakshina Kannada
506674,Neelima Sen,Male,73,Jain,Farmer,Diploma,Widowed,+916796363959,"86 Pillai Marg, Mahbubnagar-011103",Dakshina Kannada
506675,Jagat Peri,Female,28,Buddhist,Software Engineer,High School,Married,+914219866486,"H.No. 20 Chander Marg, Davanagere 050996",Mysuru
506676,Max Sant,Male,24,Muslim,Engineer,Diploma,Married,+913584360566,H.No. 58 Sethi Circle Buxar 893499,Bengaluru Urban
506677,Janani Savant,Female,31,Muslim,Doctor,Diploma,Divorced,3869032622,"504, Zacharia Road, Hyderabad 300562",Bengaluru Urban
506678,Darsh Ramanathan,Female,50,Buddhist,Private Employee,High School,Widowed,+918907136452,"07/19, Mand Road Kozhikode 234169",Bengaluru Urban
506679,Aachal Iyer,Male,53,Jain,Driver,High School,Single,+918205474276,"16 D’Alia Zila, Jaipur 121470",Bengaluru Urban
506680,Riya Nagarajan,Male,49,Hindu,Student,Graduate,Widowed,+918608504055,"24/21, Borah Zila, Panipat-348989",Dakshina Kannada
506681,Chandani Ray,Male,48,Muslim,Driver,Primary,Married,8364507954,"H.No. 76, Kuruvilla Ganj Durg-281363",Bengaluru Urban
506682,Jasmit Mander,Female,19,Muslim,Labourer,Primary,Single,02087771828,"847, Seth Marg Nangloi Jat 417188",Dakshina Kannada
506683,Ekaraj Mannan,Male,56,Christian,Doctor,Diploma,Widowed,+917165562347,"H.No. 426, Chada, Bardhaman 831969",Dakshina Kannada
506684,Lakshit Kale,Female,54,Muslim,Private Employee,PUC,Married,0123065690,H.No. 580 Setty Chowk Bhavnagar-415177,Mysuru
506685,Guneet Natarajan,Female,24,Buddhist,Farmer,Graduate,Single,8127355013,H.No. 342 Bahl Road Bareilly 678187,Dakshina Kannada
506686,Omisha Pradhan,Male,28,Christian,Farmer,High School,Single,6895283614,10/050 Sant Marg Dehradun 827821,Mysuru
506687,Farhan Ahuja,Female,57,Hindu,Farmer,Primary,Married,05434263495,"H.No. 525 Vyas Chowk, Patna 209990",Mysuru
506688,Krishna Jayaraman,Male,41,Hindu,Doctor,PUC,Widowed,2666619995,"H.No. 848, Memon Road, Ozhukarai-079003",Dakshina Kannada
506689,Radha Yogi,Male,65,Sikh,Farmer,Diploma,Divorced,2166344677,"55 Bahl Chowk, Agartala 980453",Bengaluru Urban
506690,Saksham Acharya,Female,68,Christian,Farmer,Post Graduate,Widowed,02532945272,48/94 Prabhu Chowk Bijapur 056262,Dakshina Kannada
506691,Jagdish Reddy,Male,33,Jain,Police,High School,Married,+916204369442,"H.No. 130, Wadhwa Zila Udaipur 708679",Dakshina Kannada
506692,Sara Kota,Female,27,Buddhist,Driver,PUC,Married,4229953526,"H.No. 62, Lal Vijayanagaram 194693",Bengaluru Urban
506693,Dayamai Kumar,Male,73,Christian,Business,Diploma,Single,+918343732775,65/809 Naik Zila Jalna 897869,Bengaluru Urban
506694,Balendra Dara,Male,55,Buddhist,Business,Diploma,Married,8739720549,28 Singhal Nagar Nizamabad-185753,Mysuru
506695,Azaan Sahota,Male,59,Sikh,Private Employee,Graduate,Married,03588470902,"301, Khalsa Road Aizawl-130831",Dakshina Kannada
506696,Girindra Edwin,Male,69,Buddhist,Driver,Post Graduate,Widowed,3664939230,"545, Shanker Chowk, Ambarnath 424866",Dakshina Kannada
506697,Udyati Tiwari,Female,55,Muslim,Government Employee,Primary,Single,+918003778455,772 Kumar Road Anand 867874,Mysuru
506698,Akshay Gandhi,Female,35,Christian,Farmer,Post Graduate,Single,+910253500075,"H.No. 237 Loyal Chowk, Bhiwandi 969912",Mysuru
506699,Yatan Venkatesh,Female,34,Sikh,Student,PUC,Widowed,2769957667,"H.No. 825 Chokshi Zila, Varanasi-184418",Dakshina Kannada
506700,Vivaan Mahajan,Male,40,Sikh,Driver,High School,Married,08677121758,"H.No. 79 Ranganathan Ganj, Muzaffarpur-027493",Dakshina Kannada
506701,Dalbir Babu,Female,68,Muslim,Doctor,Post Graduate,Divorced,+910024465662,"01/62, Bains Marg Bathinda-547466",Bengaluru Urban
506702,Avni Varughese,Female,19,Muslim,Retired,Diploma,Married,+917930675703,"H.No. 551, Tailor Chowk, Pondicherry-459863",Dakshina Kannada
506703,Ayush Butala,Male,72,Sikh,Business,PUC,Single,07557120488,"80 Mutti Chowk, Lucknow-476298",Dakshina Kannada
506704,Neel Padmanabhan,Female,38,Buddhist,Teacher,Primary,Widowed,9537502814,H.No. 460 Hegde Road Sagar 958933,Mysuru
506705,Sai Krishnamurthy,Male,69,Christian,Teacher,Post Graduate,Married,+912027481513,"433 Mitra Marg, Pune-564916",Dakshina Kannada
506706,Qadim Mangat,Male,33,Hindu,Teacher,Diploma,Married,+911893734991,"063, Basu Circle, Nizamabad-084598",Bengaluru Urban
506707,Alexander Chhabra,Male,46,Muslim,Software Engineer,PUC,Widowed,8863082086,"92, Bakshi Ganj, Farrukhabad-049486",Mysuru
506708,Lipika Devi,Male,28,Jain,Business,Post Graduate,Divorced,6124507870,"41, Srivastava Nagar, Nandyal 484835",Dakshina Kannada
506709,Gunbir Bawa,Female,39,Christian,Retired,Post Graduate,Single,+913971089831,"H.No. 389, Tandon Nagar Motihari-552153",Mysuru
506710,Ekaraj Bhalla,Male,26,Buddhist,Retired,High School,Married,+917254325271,"05/080 Chandran Nagar, Orai 001086",Mysuru
506711,Chanakya Bhakta,Male,18,Sikh,Student,Diploma,Married,+914552830507,"23/400 Goel Path, Belgaum 332000",Dakshina Kannada
506712,Indali Mistry,Male,25,Jain,Labourer,Diploma,Widowed,5027348090,"H.No. 944 Prabhakar Zila, Bahraich 457691",Mysuru
506713,Anika Sanghvi,Male,30,Christian,Teacher,Graduate,Widowed,+912276641942,"556 Butala Circle, Khammam 841908",Bengaluru Urban
506714,Keya Randhawa,Male,59,Muslim,Retired,High School,Widowed,+917270897543,"H.No. 75 Sura, Kolhapur-494242",Bengaluru Urban
506715,Eesha Kade,Male,40,Jain,Driver,High School,Widowed,+914847199827,"29/526 Sastry, Satara-516738",Mysuru
506716,Viraj Sawhney,Male,69,Buddhist,Doctor,Diploma,Widowed,+911712313186,031 Sandal Street Bidhannagar-428064,Bengaluru Urban
506717,Samuel Acharya,Male,49,Muslim,Engineer,Diploma,Divorced,9611179089,"75/220, Kala Zila, Karimnagar-695392",Dakshina Kannada
506718,Anita Ravel,Female,58,Christian,Retired,High School,Married,+919456809387,"H.No. 197, Balay Nagar Amroha 023433",Dakshina Kannada
506719,Neelima Pillai,Male,38,Jain,Labourer,PUC,Divorced,2032240831,"00/90, Bala Zila Nagpur 186911",Dakshina Kannada
506720,Anthony Sule,Female,27,Hindu,Government Employee,Post Graduate,Married,5537988241,30/68 Shankar Zila Dibrugarh-473176,Dakshina Kannada
506721,Ati Sagar,Male,36,Sikh,Retired,Primary,Divorced,+910800626210,"88/07 Sarkar Road, Aurangabad 776539",Mysuru
506722,Arya Upadhyay,Female,34,Christian,Private Employee,Graduate,Married,+918580913736,"H.No. 825, Kulkarni Path Ballia-996383",Mysuru
506723,Widisha Sachar,Male,25,Buddhist,Driver,PUC,Divorced,+918153670272,"H.No. 721, Jayaraman Zila, Tiruvottiyur-066951",Dakshina Kannada
506724,Ekaraj Bobal,Male,52,Christian,Government Employee,Graduate,Widowed,4241865344,42 Rajagopal Circle Mysore-880526,Mysuru
506725,Damini Sachar,Female,18,Christian,Business,Post Graduate,Divorced,03066302105,65/90 Garg Nagar Buxar-369115,Mysuru
506726,Amrita Mallick,Female,74,Christian,Police,Primary,Widowed,06410257140,"66/857, Loyal Vellore 626609",Mysuru
506727,Naksh Kant,Male,42,Muslim,Doctor,Graduate,Single,+917996953324,"14, Swaminathan Street Ambala 569622",Mysuru
506728,Lakshmi Choudhry,Female,44,Jain,Private Employee,PUC,Widowed,2271206541,H.No. 19 Amble Path Thanjavur-127171,Mysuru
506729,Zashil Varughese,Female,36,Hindu,Private Employee,Primary,Married,8202069116,"66/67, Atwal Road, Thiruvananthapuram 688279",Mysuru
506730,Benjamin Nagar,Female,46,Sikh,Business,PUC,Widowed,08744076263,"66/594, Kurian Ganj, Chennai-033438",Dakshina Kannada
506731,Kalpit Srivastava,Female,37,Christian,Software Engineer,Diploma,Single,5435553161,46/090 Chanda Ganj Rajahmundry 267519,Dakshina Kannada
506732,Lopa Bandi,Female,31,Buddhist,Student,High School,Widowed,+913337484064,08/68 Seth Marg Hospet-350447,Bengaluru Urban
506733,Yashawini Hayer,Male,24,Hindu,Driver,Diploma,Single,04665886790,"H.No. 124 Om Zila, Pondicherry-007827",Mysuru
506734,Krish Uppal,Male,50,Muslim,Government Employee,Primary,Widowed,1375942946,"74/56 Gaba Circle, Serampore-556531",Bengaluru Urban
506735,Lekha Karan,Female,24,Hindu,Engineer,Diploma,Divorced,5763481736,H.No. 44 Kibe Nagar Suryapet 628863,Bengaluru Urban
506736,Ladli Rattan,Female,43,Hindu,Labourer,PUC,Married,06871701730,"H.No. 20 Palla Street, Barasat 226759",Bengaluru Urban
506737,Darika Salvi,Male,29,Christian,Software Engineer,High School,Divorced,02663458553,080 Khalsa Ganj Rajpur Sonarpur-261569,Bengaluru Urban
506738,Yatan Rajagopal,Female,45,Buddhist,Retired,High School,Single,01840251982,"H.No. 672 Mohan Marg, Malegaon-182616",Dakshina Kannada
506739,Jasmit Shenoy,Female,58,Buddhist,Retired,Diploma,Single,2119931543,"381, Das Zila Bhind-466738",Bengaluru Urban
506740,Bhanumati Anne,Female,25,Sikh,Government Employee,High School,Single,00490188036,"23/279, Dhar Street, Giridih-321615",Mysuru
506741,Ikbal Chauhan,Female,44,Jain,Labourer,High School,Married,03158217435,"H.No. 244, Randhawa Berhampur 458800",Mysuru
506742,Harshil Toor,Female,28,Sikh,Doctor,High School,Divorced,7113838146,"H.No. 803, Desai Marg Tadipatri-287339",Dakshina Kannada
506743,Vritti Anand,Male,75,Buddhist,Government Employee,PUC,Married,09729842511,88/88 Saraf Circle Parbhani 021191,Bengaluru Urban
506744,Mohini Bassi,Male,67,Sikh,Police,Post Graduate,Married,02888668272,"78/913 Oommen Ganj, Ulhasnagar 392546",Mysuru
506745,Pranit Lal,Female,45,Christian,Student,Diploma,Married,0632737239,"H.No. 308, Ramanathan Path, Sambalpur-001186",Dakshina Kannada
506746,Forum Choudhury,Male,65,Muslim,Government Employee,Primary,Married,01513131437,"H.No. 615 Chowdhury Zila, Dibrugarh-468561",Dakshina Kannada
506747,Zilmil Sahota,Female,71,Hindu,Retired,High School,Married,04290256510,"40, Patla Road, Munger-057957",Dakshina Kannada
506748,Jeet Tiwari,Male,74,Jain,Government Employee,Primary,Single,+910201021351,"35/630 Saini Marg, Mysore 674020",Mysuru
506749,Aahana Apte,Male,73,Jain,Business,Post Graduate,Single,+911225352467,"82/77, Shere Nagar Ongole-840774",Dakshina Kannada
506750,Tanvi Mammen,Male,48,Sikh,Farmer,Primary,Married,8809565418,"73/661, Khatri Marg, Nagpur-636054",Bengaluru Urban
506751,Madhavi Viswanathan,Male,53,Christian,Farmer,Graduate,Divorced,1341597883,"35/532, Atwal Street, Amritsar 653867",Mysuru
506752,Riya Shere,Female,73,Sikh,Business,Diploma,Single,1921056522,"59/01, Prabhakar Road Tiruchirappalli-083938",Bengaluru Urban
506753,Janya Khalsa,Female,74,Hindu,Private Employee,Graduate,Single,7222620380,394 D’Alia Chowk Pudukkottai 645662,Bengaluru Urban
506754,Kashvi Ghosh,Female,18,Sikh,Farmer,Post Graduate,Single,0420681147,"772, Sibal Road Jaunpur-955508",Bengaluru Urban
506755,Megha Barad,Female,60,Buddhist,Labourer,Diploma,Divorced,+916247235969,"H.No. 656 Sule Chowk, Raiganj 879381",Dakshina Kannada
506756,Girish Date,Male,57,Muslim,Software Engineer,High School,Widowed,+911437061358,"20/15 Jayaraman, Vijayawada-088465",Dakshina Kannada
506757,Abhimanyu Karnik,Male,22,Jain,Driver,High School,Divorced,00901035660,"67, Pant Zila Buxar 821262",Mysuru
506758,Barkha Sheth,Male,55,Jain,Software Engineer,Diploma,Single,+914693275471,"H.No. 43 Singh Road, Bikaner 586521",Dakshina Kannada
506759,Laksh Jani,Male,50,Hindu,Teacher,Graduate,Widowed,05228623527,"34/029, Nagy Nagar Vadodara-135217",Mysuru
506760,Isha Sachdev,Female,60,Christian,Police,High School,Widowed,+915847798325,"H.No. 582 Rana Marg, Khammam 153872",Dakshina Kannada
506761,Yash Vasa,Male,65,Muslim,Student,Graduate,Widowed,4605972709,"25/21, Koshy Circle, Ujjain 883523",Bengaluru Urban
506762,Netra Bhattacharyya,Male,23,Buddhist,Private Employee,Primary,Single,+917382453104,"13/581, Wadhwa Path, Hajipur-929145",Mysuru
506763,Oliver Prashad,Female,49,Buddhist,Government Employee,PUC,Divorced,+918895161253,"H.No. 57 Thakur Road, Anand 358006",Mysuru
506764,Vrinda Krishnan,Female,46,Sikh,Government Employee,High School,Single,0466038533,"44, Mittal Chowk Vijayanagaram-065916",Bengaluru Urban
506765,Dominic Mammen,Male,24,Hindu,Private Employee,High School,Single,0006623438,"H.No. 05 Date Ganj, Ramagundam 959728",Dakshina Kannada
506766,Guneet Shroff,Female,56,Sikh,Student,Primary,Divorced,+915790218537,"626, Jaggi Path, Anantapuram 344385",Mysuru
506767,Nitesh Nayar,Male,53,Buddhist,Student,Diploma,Widowed,6680413858,"864 Raj Path, Dhanbad 883404",Bengaluru Urban
506768,Jack Narang,Female,73,Buddhist,Engineer,High School,Married,+915960361935,"H.No. 043, Bahri Chowk, Phagwara 260584",Mysuru
506769,Tanveer Prabhakar,Male,65,Sikh,Student,Diploma,Divorced,+914271391316,"H.No. 79 Subramanian Ganj, Sasaram 059142",Bengaluru Urban
506770,Utkarsh Wagle,Male,33,Muslim,Private Employee,PUC,Single,6122015683,"H.No. 439, Nair Zila Srinagar 170320",Bengaluru Urban
506771,Hemang Kata,Female,66,Hindu,Police,High School,Single,2193508919,"521, Khalsa Path Aurangabad-847502",Bengaluru Urban
506772,Gaurang Kade,Male,35,Hindu,Retired,High School,Married,0745853890,H.No. 848 Sani Haridwar 227174,Bengaluru Urban
506773,Chandresh Pau,Male,55,Buddhist,Driver,Diploma,Divorced,09754553328,"H.No. 53 Mahajan Ganj, Nandyal-281523",Mysuru
506774,Balhaar Kulkarni,Male,40,Muslim,Farmer,Diploma,Married,+918677200306,85/53 Singhal Street Udaipur 314020,Bengaluru Urban
506775,Maya Date,Male,54,Christian,Student,Diploma,Divorced,+917631157123,"H.No. 778, Doshi Road Durgapur 586342",Dakshina Kannada
506776,Faqid Dayal,Male,24,Hindu,Labourer,Post Graduate,Widowed,09288132723,"70, Kaul Road Katni 334177",Bengaluru Urban
506777,Vrishti Lall,Female,49,Christian,Farmer,High School,Divorced,2358622104,"87/92, Deshpande Zila, Mahbubnagar-718909",Mysuru
506778,Anthony Dewan,Male,73,Hindu,Government Employee,High School,Divorced,00992921957,"H.No. 558, Dass Street Meerut 898304",Dakshina Kannada
506779,Balveer Oza,Male,59,Jain,Student,Graduate,Divorced,7017483424,"H.No. 056, Bassi Marg Nellore 405565",Mysuru
506780,Idika Munshi,Female,35,Sikh,Doctor,PUC,Widowed,05156213321,H.No. 27 Golla Nagar Ghaziabad 893014,Bengaluru Urban
506781,Ira Wable,Female,42,Hindu,Police,Diploma,Widowed,02906496929,"H.No. 258 Dash Marg, Ramgarh 695594",Bengaluru Urban
506782,Keya Jain,Male,38,Christian,Software Engineer,Post Graduate,Single,2504408983,"50/597 Seth Ganj, Morena 644719",Mysuru
506783,Amara Mane,Male,64,Muslim,Labourer,Post Graduate,Widowed,+912381258077,"H.No. 243, Kata Chowk, Raebareli-790947",Dakshina Kannada
506784,Kamya Palla,Male,57,Buddhist,Engineer,PUC,Widowed,4626366495,"40/09 Mani Circle, Bettiah 778397",Mysuru
506785,Turvi Bandi,Female,30,Hindu,Software Engineer,Post Graduate,Divorced,+912672898454,"73/315 Kala Chowk, Secunderabad 828497",Mysuru
506786,Vedant Khatri,Male,52,Buddhist,Engineer,PUC,Married,09559521770,"H.No. 205 Sanghvi Zila, Kozhikode-244173",Dakshina Kannada
506787,Gopal Thaker,Female,19,Hindu,Teacher,Post Graduate,Divorced,+919662639002,180 Nayar Chapra 786614,Mysuru
506788,Theodore Natarajan,Male,47,Buddhist,Government Employee,Primary,Single,6879209752,H.No. 242 Shroff Street Hosur 328733,Mysuru
506789,Naksh Korpal,Male,72,Christian,Driver,High School,Widowed,03099219440,"H.No. 37, Bhatia Street, Pondicherry 242918",Bengaluru Urban
506790,Ishita Kibe,Male,59,Sikh,Student,Graduate,Single,3520584100,91/219 Puri Circle Patna 376112,Mysuru
506791,Kritika Gokhale,Male,75,Sikh,Police,PUC,Widowed,1108428421,H.No. 46 More Zila Khammam 046979,Dakshina Kannada
506792,Januja Gole,Female,40,Sikh,Driver,Graduate,Married,6776728984,"35/20, Dugar Road, Dewas-822874",Mysuru
506793,Bachittar Chand,Female,47,Sikh,Private Employee,PUC,Divorced,05031562124,"31/420, Goyal Gandhinagar-640719",Dakshina Kannada
506794,Aditya Wali,Male,26,Sikh,Private Employee,Graduate,Single,0374929992,"36, Chakrabarti, Bardhaman-892029",Dakshina Kannada
506795,Nilima Kalla,Male,64,Muslim,Driver,PUC,Married,+917918804454,"511, Talwar Ganj, Jalna-229803",Dakshina Kannada
506796,Fitan Mani,Female,73,Muslim,Software Engineer,Diploma,Married,+917057847128,"45 Chokshi, Gangtok 913077",Bengaluru Urban
506797,Vedhika Wable,Male,75,Christian,Engineer,Diploma,Divorced,+919511684239,"75, Luthra Road, Phagwara 760414",Dakshina Kannada
506798,Darika Rau,Male,24,Sikh,Retired,Diploma,Divorced,2530770954,"94/237, Garde Circle, Saharanpur-039596",Bengaluru Urban
506799,Kevin More,Female,32,Buddhist,Driver,Graduate,Widowed,+911623377537,"33/902, Magar Street Thanjavur-435157",Dakshina Kannada
506800,Diya Subramaniam,Female,74,Jain,Student,High School,Married,08890677314,"01, Walla Road, Deoghar-394287",Bengaluru Urban
506801,Aadhya Rau,Female,62,Hindu,Teacher,High School,Single,+914489929992,"H.No. 484, Karnik Zila Navi Mumbai-619004",Bengaluru Urban
506802,Xalak Cheema,Female,50,Buddhist,Engineer,Primary,Widowed,04139411500,"72/762, Krishnamurthy, Ambattur-707731",Dakshina Kannada
506803,Ekiya Bassi,Female,20,Buddhist,Doctor,Diploma,Widowed,03066018276,"36/42, Shukla Zila, Bhilwara-385720",Dakshina Kannada
506804,Vedhika Om,Male,50,Sikh,Retired,Primary,Divorced,01814639569,"H.No. 990, Varkey Nagar, Ambala-213738",Bengaluru Urban
506805,Barkha Oommen,Male,28,Hindu,Driver,Diploma,Single,+913626138003,"18/382, Iyer Chowk, Gandhidham-086236",Dakshina Kannada
